"","PointYrID","PointID","FIRE_ID","Fire_year","Year","TSB","TreeCov","ShrubCov","SnagBA","lat","long","burnsev","slope","elevation","aspect","visits","prefire","Burned"
"4564","TA42A.C.2015","TA42A.C","unburned",0,2015,0,40,2,-9999,39.281832,-120.589735,0,21,2015,300,1,"late closed",0
"4565","TA42A.E.2010","TA42A.E","unburned",0,2010,0,9,25,-9999,39.281846,-120.586835,0,11,2042,350,1,"Shrub",0
"4566","TA42A.E.2011","TA42A.E","unburned",0,2011,0,9,25,-9999,39.281846,-120.586835,0,11,2042,350,1,"Shrub",0
"4567","TA42A.E.2012","TA42A.E","unburned",0,2012,0,9,25,-9999,39.281846,-120.586835,0,11,2042,350,2,"Shrub",0
"4568","TA42A.E.2013","TA42A.E","unburned",0,2013,0,9,25,-9999,39.281846,-120.586835,0,11,2042,350,1,"Shrub",0
"4569","TA42A.E.2014","TA42A.E","unburned",0,2014,0,9,25,-9999,39.281846,-120.586835,0,11,2042,350,2,"Shrub",0
"4570","TA42A.E.2015","TA42A.E","unburned",0,2015,0,9,25,-9999,39.281846,-120.586835,0,11,2042,350,1,"Shrub",0
"4571","TA42A.N.2010","TA42A.N","unburned",0,2010,0,14,65,-9999,39.284082,-120.589753,0,18,1982,304,1,"mid closed",0
"4572","TA42A.N.2011","TA42A.N","unburned",0,2011,0,14,65,-9999,39.284082,-120.589753,0,18,1982,304,1,"mid closed",0
"4573","TA42A.N.2012","TA42A.N","unburned",0,2012,0,14,65,-9999,39.284082,-120.589753,0,18,1982,304,2,"mid closed",0
"4574","TA42A.N.2013","TA42A.N","unburned",0,2013,0,14,65,-9999,39.284082,-120.589753,0,18,1982,304,2,"mid closed",0
"4575","TA42A.N.2014","TA42A.N","unburned",0,2014,0,14,65,-9999,39.284082,-120.589753,0,18,1982,304,1,"mid closed",0
"4576","TA42A.N.2015","TA42A.N","unburned",0,2015,0,14,65,-9999,39.284082,-120.589753,0,18,1982,304,1,"mid closed",0
"4577","TA42A.S.2010","TA42A.S","unburned",0,2010,0,28,40,-9999,39.279582,-120.589717,0,8,2023,270,1,"open",0
"4578","TA42A.S.2011","TA42A.S","unburned",0,2011,0,28,40,-9999,39.279582,-120.589717,0,8,2023,270,1,"open",0
"4579","TA42A.S.2012","TA42A.S","unburned",0,2012,0,28,40,-9999,39.279582,-120.589717,0,8,2023,270,2,"open",0
"4580","TA42A.S.2013","TA42A.S","unburned",0,2013,0,28,40,-9999,39.279582,-120.589717,0,8,2023,270,1,"open",0
"4581","TA42A.S.2014","TA42A.S","unburned",0,2014,0,28,40,-9999,39.279582,-120.589717,0,8,2023,270,2,"open",0
"4582","TA42A.S.2015","TA42A.S","unburned",0,2015,0,28,40,-9999,39.279582,-120.589717,0,8,2023,270,1,"open",0
"4583","TA42A.W.2010","TA42A.W","unburned",0,2010,0,60,15,-9999,39.281818,-120.592636,0,16,2006,41,1,"open",0
"4584","TA42A.W.2011","TA42A.W","unburned",0,2011,0,60,15,-9999,39.281818,-120.592636,0,16,2006,41,1,"open",0
"4585","TA42A.W.2012","TA42A.W","unburned",0,2012,0,60,15,-9999,39.281818,-120.592636,0,16,2006,41,2,"open",0
"4586","TA42A.W.2013","TA42A.W","unburned",0,2013,0,60,15,-9999,39.281818,-120.592636,0,16,2006,41,2,"open",0
"4587","TA42A.W.2014","TA42A.W","unburned",0,2014,0,60,15,-9999,39.281818,-120.592636,0,16,2006,41,2,"open",0
"4588","TA42A.W.2015","TA42A.W","unburned",0,2015,0,60,15,-9999,39.281818,-120.592636,0,16,2006,41,1,"open",0
"4589","TA42B.C.2010","TA42B.C","unburned",0,2010,0,32,55,-9999,39.281775,-120.601337,0,8,2060,102,1,"late closed",0
"4590","TA42B.C.2011","TA42B.C","unburned",0,2011,0,32,55,-9999,39.281775,-120.601337,0,8,2060,102,1,"late closed",0
"4591","TA42B.C.2012","TA42B.C","unburned",0,2012,0,32,55,-9999,39.281775,-120.601337,0,8,2060,102,2,"late closed",0
"4592","TA42B.C.2013","TA42B.C","unburned",0,2013,0,32,55,-9999,39.281775,-120.601337,0,8,2060,102,2,"late closed",0
"4593","TA42B.C.2014","TA42B.C","unburned",0,2014,0,32,55,-9999,39.281775,-120.601337,0,8,2060,102,2,"late closed",0
"4594","TA42B.C.2015","TA42B.C","unburned",0,2015,0,32,55,-9999,39.281775,-120.601337,0,8,2060,102,1,"late closed",0
"4595","TA42B.E.2010","TA42B.E","unburned",0,2010,0,12,20,-9999,39.28179,-120.598436,0,10,2047,41,1,"mid closed",0
"4596","TA42B.E.2011","TA42B.E","unburned",0,2011,0,12,20,-9999,39.28179,-120.598436,0,10,2047,41,1,"mid closed",0
"4597","TA42B.E.2012","TA42B.E","unburned",0,2012,0,12,20,-9999,39.28179,-120.598436,0,10,2047,41,2,"mid closed",0
"4598","TA42B.E.2013","TA42B.E","unburned",0,2013,0,12,20,-9999,39.28179,-120.598436,0,10,2047,41,2,"mid closed",0
"4599","TA42B.E.2014","TA42B.E","unburned",0,2014,0,12,20,-9999,39.28179,-120.598436,0,10,2047,41,2,"mid closed",0
"4600","TA42B.E.2015","TA42B.E","unburned",0,2015,0,12,20,-9999,39.28179,-120.598436,0,10,2047,41,1,"mid closed",0
"4601","TA42B.N.2011","TA42B.N","unburned",0,2011,0,25,30,-9999,39.284025,-120.601355,0,22,2049,38,1,"late closed",0
"4602","TA42B.N.2012","TA42B.N","unburned",0,2012,0,25,30,-9999,39.284025,-120.601355,0,22,2049,38,2,"late closed",0
"4603","TA42B.N.2013","TA42B.N","unburned",0,2013,0,25,30,-9999,39.284025,-120.601355,0,22,2049,38,2,"late closed",0
"4604","TA42B.N.2014","TA42B.N","unburned",0,2014,0,25,30,-9999,39.284025,-120.601355,0,22,2049,38,1,"late closed",0
"4605","TA42B.N.2015","TA42B.N","unburned",0,2015,0,25,30,-9999,39.284025,-120.601355,0,22,2049,38,1,"late closed",0
"4606","TA42B.S.2010","TA42B.S","unburned",0,2010,0,30,70,-9999,39.279526,-120.601318,0,11,2052,181,1,"mid closed",0
"4607","TA42B.S.2011","TA42B.S","unburned",0,2011,0,30,70,-9999,39.279526,-120.601318,0,11,2052,181,1,"mid closed",0
"4608","TA42B.S.2012","TA42B.S","unburned",0,2012,0,30,70,-9999,39.279526,-120.601318,0,11,2052,181,2,"mid closed",0
"4609","TA42B.S.2013","TA42B.S","unburned",0,2013,0,30,70,-9999,39.279526,-120.601318,0,11,2052,181,2,"mid closed",0
"4610","TA42B.S.2014","TA42B.S","unburned",0,2014,0,30,70,-9999,39.279526,-120.601318,0,11,2052,181,2,"mid closed",0
"4611","TA42B.S.2015","TA42B.S","unburned",0,2015,0,30,70,-9999,39.279526,-120.601318,0,11,2052,181,1,"mid closed",0
"4612","TA42B.W.2011","TA42B.W","unburned",0,2011,0,29,52,-9999,39.281761,-120.604237,0,20,2094,122,1,"late closed",0
"4613","TA42B.W.2012","TA42B.W","unburned",0,2012,0,29,52,-9999,39.281761,-120.604237,0,20,2094,122,2,"late closed",0
"4614","TA42B.W.2013","TA42B.W","unburned",0,2013,0,29,52,-9999,39.281761,-120.604237,0,20,2094,122,2,"late closed",0
"4615","TA42B.W.2014","TA42B.W","unburned",0,2014,0,29,52,-9999,39.281761,-120.604237,0,20,2094,122,2,"late closed",0
"4616","TA42B.W.2015","TA42B.W","unburned",0,2015,0,29,52,-9999,39.281761,-120.604237,0,20,2094,122,1,"late closed",0
"4617","TA43A.C.2010","TA43A.C","unburned",0,2010,0,29,18,-9999,39.623493,-120.650768,0,13,1880,45,1,"young.forest",0
"4618","TA43A.C.2011","TA43A.C","unburned",0,2011,0,29,18,-9999,39.623493,-120.650768,0,13,1880,45,2,"young.forest",0
"4619","TA43A.C.2012","TA43A.C","unburned",0,2012,0,29,18,-9999,39.623493,-120.650768,0,13,1880,45,2,"young.forest",0
"4620","TA43A.C.2013","TA43A.C","unburned",0,2013,0,29,18,-9999,39.623493,-120.650768,0,13,1880,45,2,"young.forest",0
"4621","TA43A.C.2014","TA43A.C","unburned",0,2014,0,29,18,-9999,39.623493,-120.650768,0,13,1880,45,1,"young.forest",0
"4622","TA43A.C.2015","TA43A.C","unburned",0,2015,0,29,18,-9999,39.623493,-120.650768,0,13,1880,45,2,"young.forest",0
"4623","TA43A.E.2010","TA43A.E","unburned",0,2010,0,19,20,-9999,39.623509,-120.647854,0,16,1875,334,1,"Shrub",0
"4624","TA43A.E.2011","TA43A.E","unburned",0,2011,0,19,20,-9999,39.623509,-120.647854,0,16,1875,334,2,"Shrub",0
"4625","TA43A.E.2012","TA43A.E","unburned",0,2012,0,19,20,-9999,39.623509,-120.647854,0,16,1875,334,2,"Shrub",0
"4626","TA43A.E.2013","TA43A.E","unburned",0,2013,0,19,20,-9999,39.623509,-120.647854,0,16,1875,334,2,"Shrub",0
"4627","TA43A.E.2014","TA43A.E","unburned",0,2014,0,19,20,-9999,39.623509,-120.647854,0,16,1875,334,1,"Shrub",0
"4628","TA43A.E.2015","TA43A.E","unburned",0,2015,0,19,20,-9999,39.623509,-120.647854,0,16,1875,334,2,"Shrub",0
"4629","TA43A.N.2010","TA43A.N","unburned",0,2010,0,35,10,-9999,39.625743,-120.650788,0,9,1867,32,1,"young.forest",0
"4630","TA43A.N.2011","TA43A.N","unburned",0,2011,0,35,10,-9999,39.625743,-120.650788,0,9,1867,32,2,"young.forest",0
"4631","TA43A.N.2012","TA43A.N","unburned",0,2012,0,35,10,-9999,39.625743,-120.650788,0,9,1867,32,2,"young.forest",0
"4632","TA43A.N.2013","TA43A.N","unburned",0,2013,0,35,10,-9999,39.625743,-120.650788,0,9,1867,32,2,"young.forest",0
"4633","TA43A.N.2014","TA43A.N","unburned",0,2014,0,35,10,-9999,39.625743,-120.650788,0,9,1867,32,1,"young.forest",0
"4634","TA43A.N.2015","TA43A.N","unburned",0,2015,0,35,10,-9999,39.625743,-120.650788,0,9,1867,32,2,"young.forest",0
"4635","TA43A.S.2010","TA43A.S","unburned",0,2010,0,47,5,-9999,39.621243,-120.650748,0,26,1916,338,1,"late closed",0
"4636","TA43A.S.2011","TA43A.S","unburned",0,2011,0,47,5,-9999,39.621243,-120.650748,0,26,1916,338,2,"late closed",0
"4637","TA43A.S.2012","TA43A.S","unburned",0,2012,0,47,5,-9999,39.621243,-120.650748,0,26,1916,338,2,"late closed",0
"4638","TA43A.S.2013","TA43A.S","unburned",0,2013,0,47,5,-9999,39.621243,-120.650748,0,26,1916,338,2,"late closed",0
"4639","TA43A.S.2014","TA43A.S","unburned",0,2014,0,47,5,-9999,39.621243,-120.650748,0,26,1916,338,1,"late closed",0
"4640","TA43A.S.2015","TA43A.S","unburned",0,2015,0,47,5,-9999,39.621243,-120.650748,0,26,1916,338,2,"late closed",0
"4641","TA43A.W.2010","TA43A.W","unburned",0,2010,0,23,12,-9999,39.623478,-120.653682,0,7,1898,255,1,"young.forest",0
"4642","TA43A.W.2011","TA43A.W","unburned",0,2011,0,23,12,-9999,39.623478,-120.653682,0,7,1898,255,2,"young.forest",0
"4643","TA43A.W.2012","TA43A.W","unburned",0,2012,0,23,12,-9999,39.623478,-120.653682,0,7,1898,255,2,"young.forest",0
"4644","TA43A.W.2013","TA43A.W","unburned",0,2013,0,23,12,-9999,39.623478,-120.653682,0,7,1898,255,2,"young.forest",0
"4645","TA43A.W.2014","TA43A.W","unburned",0,2014,0,23,12,-9999,39.623478,-120.653682,0,7,1898,255,1,"young.forest",0
"4646","TA43A.W.2015","TA43A.W","unburned",0,2015,0,23,12,-9999,39.623478,-120.653682,0,7,1898,255,2,"young.forest",0
"4647","TA43B.C.2010","TA43B.C","unburned",0,2010,0,29,45,-9999,39.623555,-120.639112,0,14,1963,292,1,"mid closed",0
"4648","TA43B.C.2011","TA43B.C","unburned",0,2011,0,29,45,-9999,39.623555,-120.639112,0,14,1963,292,2,"mid closed",0
"4649","TA43B.C.2012","TA43B.C","unburned",0,2012,0,29,45,-9999,39.623555,-120.639112,0,14,1963,292,2,"mid closed",0
"4650","TA43B.C.2013","TA43B.C","unburned",0,2013,0,29,45,-9999,39.623555,-120.639112,0,14,1963,292,2,"mid closed",0
"4651","TA43B.C.2014","TA43B.C","unburned",0,2014,0,29,45,-9999,39.623555,-120.639112,0,14,1963,292,1,"mid closed",0
"4652","TA43B.C.2015","TA43B.C","unburned",0,2015,0,29,45,-9999,39.623555,-120.639112,0,14,1963,292,2,"mid closed",0
"4653","TA43B.E.2010","TA43B.E","unburned",0,2010,0,25,55,-9999,39.62357,-120.636199,0,18,1959,141,1,"young.forest",0
"4654","TA43B.E.2011","TA43B.E","unburned",0,2011,0,25,55,-9999,39.62357,-120.636199,0,18,1959,141,2,"young.forest",0
"4655","TA43B.E.2012","TA43B.E","unburned",0,2012,0,25,55,-9999,39.62357,-120.636199,0,18,1959,141,2,"young.forest",0
"4656","TA43B.E.2013","TA43B.E","unburned",0,2013,0,25,55,-9999,39.62357,-120.636199,0,18,1959,141,2,"young.forest",0
"4657","TA43B.E.2014","TA43B.E","unburned",0,2014,0,25,55,-9999,39.62357,-120.636199,0,18,1959,141,1,"young.forest",0
"4658","TA43B.E.2015","TA43B.E","unburned",0,2015,0,25,55,-9999,39.62357,-120.636199,0,18,1959,141,2,"young.forest",0
"4659","TA43B.N.2010","TA43B.N","unburned",0,2010,0,20,55,-9999,39.625805,-120.639132,0,29,1908,322,1,"late closed",0
"4660","TA43B.N.2011","TA43B.N","unburned",0,2011,0,20,55,-9999,39.625805,-120.639132,0,29,1908,322,2,"late closed",0
"4661","TA43B.N.2012","TA43B.N","unburned",0,2012,0,20,55,-9999,39.625805,-120.639132,0,29,1908,322,2,"late closed",0
"4662","TA43B.N.2013","TA43B.N","unburned",0,2013,0,20,55,-9999,39.625805,-120.639132,0,29,1908,322,2,"late closed",0
"4663","TA43B.N.2014","TA43B.N","unburned",0,2014,0,20,55,-9999,39.625805,-120.639132,0,29,1908,322,1,"late closed",0
"4664","TA43B.N.2015","TA43B.N","unburned",0,2015,0,20,55,-9999,39.625805,-120.639132,0,29,1908,322,2,"late closed",0
"4665","TA43B.S.2010","TA43B.S","unburned",0,2010,0,41,85,-9999,39.621305,-120.639093,0,10,1975,40,1,"late closed",0
"4666","TA43B.S.2011","TA43B.S","unburned",0,2011,0,41,85,-9999,39.621305,-120.639093,0,10,1975,40,2,"late closed",0
"4667","TA43B.S.2012","TA43B.S","unburned",0,2012,0,41,85,-9999,39.621305,-120.639093,0,10,1975,40,2,"late closed",0
"4668","TA43B.S.2013","TA43B.S","unburned",0,2013,0,41,85,-9999,39.621305,-120.639093,0,10,1975,40,2,"late closed",0
"4669","TA43B.S.2014","TA43B.S","unburned",0,2014,0,41,85,-9999,39.621305,-120.639093,0,10,1975,40,1,"late closed",0
"4670","TA43B.S.2015","TA43B.S","unburned",0,2015,0,41,85,-9999,39.621305,-120.639093,0,10,1975,40,2,"late closed",0
"4671","TA43B.W.2010","TA43B.W","unburned",0,2010,0,20,50,-9999,39.623539,-120.642026,0,18,1935,314,1,"late closed",0
"4672","TA43B.W.2011","TA43B.W","unburned",0,2011,0,20,50,-9999,39.623539,-120.642026,0,18,1935,314,2,"late closed",0
"4673","TA43B.W.2012","TA43B.W","unburned",0,2012,0,20,50,-9999,39.623539,-120.642026,0,18,1935,314,2,"late closed",0
"4674","TA43B.W.2013","TA43B.W","unburned",0,2013,0,20,50,-9999,39.623539,-120.642026,0,18,1935,314,2,"late closed",0
"4675","TA43B.W.2014","TA43B.W","unburned",0,2014,0,20,50,-9999,39.623539,-120.642026,0,18,1935,314,1,"late closed",0
"4676","TA43B.W.2015","TA43B.W","unburned",0,2015,0,20,50,-9999,39.623539,-120.642026,0,18,1935,314,2,"late closed",0
"4677","TA45A.C.2011","TA45A.C","unburned",0,2011,0,36,9,-9999,39.156615,-120.40342,0,17,1696,140,1,"young.forest",0
"4678","TA45A.C.2012","TA45A.C","unburned",0,2012,0,36,9,-9999,39.156615,-120.40342,0,17,1696,140,2,"young.forest",0
"4679","TA45A.C.2013","TA45A.C","unburned",0,2013,0,36,9,-9999,39.156615,-120.40342,0,17,1696,140,1,"young.forest",0
"4680","TA45A.C.2014","TA45A.C","unburned",0,2014,0,36,9,-9999,39.156615,-120.40342,0,17,1696,140,2,"young.forest",0
"4681","TA45A.C.2015","TA45A.C","unburned",0,2015,0,36,9,-9999,39.156615,-120.40342,0,17,1696,140,1,"young.forest",0
"4682","TA45A.E.2010","TA45A.E","unburned",0,2010,0,30,20,-9999,39.156625,-120.400525,0,11,1668,116,1,"late closed",0
"4683","TA45A.E.2011","TA45A.E","unburned",0,2011,0,30,20,-9999,39.156625,-120.400525,0,11,1668,116,1,"late closed",0
"4684","TA45A.E.2012","TA45A.E","unburned",0,2012,0,30,20,-9999,39.156625,-120.400525,0,11,1668,116,2,"late closed",0
"4685","TA45A.E.2013","TA45A.E","unburned",0,2013,0,30,20,-9999,39.156625,-120.400525,0,11,1668,116,1,"late closed",0
"4686","TA45A.E.2014","TA45A.E","unburned",0,2014,0,30,20,-9999,39.156625,-120.400525,0,11,1668,116,2,"late closed",0
"4687","TA45A.E.2015","TA45A.E","unburned",0,2015,0,30,20,-9999,39.156625,-120.400525,0,11,1668,116,1,"late closed",0
"4688","TA45A.N.2010","TA45A.N","unburned",0,2010,0,46,4,-9999,39.158865,-120.403433,0,17,1718,110,1,"late closed",0
"4689","TA45A.N.2011","TA45A.N","unburned",0,2011,0,46,4,-9999,39.158865,-120.403433,0,17,1718,110,1,"late closed",0
"4690","TA45A.N.2012","TA45A.N","unburned",0,2012,0,46,4,-9999,39.158865,-120.403433,0,17,1718,110,2,"late closed",0
"4691","TA45A.N.2013","TA45A.N","unburned",0,2013,0,46,4,-9999,39.158865,-120.403433,0,17,1718,110,1,"late closed",0
"4692","TA45A.N.2014","TA45A.N","unburned",0,2014,0,46,4,-9999,39.158865,-120.403433,0,17,1718,110,2,"late closed",0
"4693","TA45A.N.2015","TA45A.N","unburned",0,2015,0,46,4,-9999,39.158865,-120.403433,0,17,1718,110,1,"late closed",0
"4694","TA45A.S.2010","TA45A.S","unburned",0,2010,0,25,28,-9999,39.154366,-120.403408,0,14,1663,167,1,"late closed",0
"4695","TA45A.S.2011","TA45A.S","unburned",0,2011,0,25,28,-9999,39.154366,-120.403408,0,14,1663,167,1,"late closed",0
"4696","TA45A.S.2012","TA45A.S","unburned",0,2012,0,25,28,-9999,39.154366,-120.403408,0,14,1663,167,2,"late closed",0
"4697","TA45A.S.2013","TA45A.S","unburned",0,2013,0,25,28,-9999,39.154366,-120.403408,0,14,1663,167,1,"late closed",0
"4698","TA45A.S.2014","TA45A.S","unburned",0,2014,0,25,28,-9999,39.154366,-120.403408,0,14,1663,167,2,"late closed",0
"4699","TA45A.S.2015","TA45A.S","unburned",0,2015,0,25,28,-9999,39.154366,-120.403408,0,14,1663,167,1,"late closed",0
"4700","TA45A.W.2010","TA45A.W","unburned",0,2010,0,64,9,-9999,39.156606,-120.406316,0,19,1710,167,1,"late closed",0
"4701","TA45A.W.2011","TA45A.W","unburned",0,2011,0,64,9,-9999,39.156606,-120.406316,0,19,1710,167,1,"late closed",0
"4702","TA45A.W.2012","TA45A.W","unburned",0,2012,0,64,9,-9999,39.156606,-120.406316,0,19,1710,167,2,"late closed",0
"4703","TA45A.W.2013","TA45A.W","unburned",0,2013,0,64,9,-9999,39.156606,-120.406316,0,19,1710,167,1,"late closed",0
"4704","TA45A.W.2014","TA45A.W","unburned",0,2014,0,64,9,-9999,39.156606,-120.406316,0,19,1710,167,2,"late closed",0
"4705","TA45A.W.2015","TA45A.W","unburned",0,2015,0,64,9,-9999,39.156606,-120.406316,0,19,1710,167,1,"late closed",0
"4706","TA45B.C.2010","TA45B.C","unburned",0,2010,0,38,45,-9999,39.165613,-120.40347,0,11,1754,96,1,"Shrub",0
"4707","TA45B.C.2011","TA45B.C","unburned",0,2011,0,38,45,-9999,39.165613,-120.40347,0,11,1754,96,1,"Shrub",0
"4708","TA45B.C.2012","TA45B.C","unburned",0,2012,0,38,45,-9999,39.165613,-120.40347,0,11,1754,96,2,"Shrub",0
"4709","TA45B.C.2013","TA45B.C","unburned",0,2013,0,38,45,-9999,39.165613,-120.40347,0,11,1754,96,1,"Shrub",0
"4710","TA45B.C.2014","TA45B.C","unburned",0,2014,0,38,45,-9999,39.165613,-120.40347,0,11,1754,96,2,"Shrub",0
"4711","TA45B.C.2015","TA45B.C","unburned",0,2015,0,38,45,-9999,39.165613,-120.40347,0,11,1754,96,1,"Shrub",0
"4712","TA45B.E.2010","TA45B.E","unburned",0,2010,0,32,40,-9999,39.165622,-120.400574,0,14,1728,111,1,"late closed",0
"4713","TA45B.E.2011","TA45B.E","unburned",0,2011,0,32,40,-9999,39.165622,-120.400574,0,14,1728,111,1,"late closed",0
"4714","TA45B.E.2012","TA45B.E","unburned",0,2012,0,32,40,-9999,39.165622,-120.400574,0,14,1728,111,2,"late closed",0
"4715","TA45B.E.2013","TA45B.E","unburned",0,2013,0,32,40,-9999,39.165622,-120.400574,0,14,1728,111,1,"late closed",0
"4716","TA45B.E.2014","TA45B.E","unburned",0,2014,0,32,40,-9999,39.165622,-120.400574,0,14,1728,111,2,"late closed",0
"4717","TA45B.E.2015","TA45B.E","unburned",0,2015,0,32,40,-9999,39.165622,-120.400574,0,14,1728,111,1,"late closed",0
"4718","TA45B.N.2011","TA45B.N","unburned",0,2011,0,81,5,-9999,39.167862,-120.403482,0,17,1771,134,1,"late closed",0
"4719","TA45B.N.2012","TA45B.N","unburned",0,2012,0,81,5,-9999,39.167862,-120.403482,0,17,1771,134,2,"late closed",0
"4720","TA45B.N.2013","TA45B.N","unburned",0,2013,0,81,5,-9999,39.167862,-120.403482,0,17,1771,134,1,"late closed",0
"4721","TA45B.N.2014","TA45B.N","unburned",0,2014,0,81,5,-9999,39.167862,-120.403482,0,17,1771,134,2,"late closed",0
"4722","TA45B.N.2015","TA45B.N","unburned",0,2015,0,81,5,-9999,39.167862,-120.403482,0,17,1771,134,1,"late closed",0
"4723","TA45B.S.2010","TA45B.S","unburned",0,2010,0,43,5,-9999,39.163364,-120.403457,0,18,1743,107,1,"late closed",0
"4724","TA45B.S.2011","TA45B.S","unburned",0,2011,0,43,5,-9999,39.163364,-120.403457,0,18,1743,107,1,"late closed",0
"4725","TA45B.S.2012","TA45B.S","unburned",0,2012,0,43,5,-9999,39.163364,-120.403457,0,18,1743,107,2,"late closed",0
"4726","TA45B.S.2013","TA45B.S","unburned",0,2013,0,43,5,-9999,39.163364,-120.403457,0,18,1743,107,1,"late closed",0
"4727","TA45B.S.2014","TA45B.S","unburned",0,2014,0,43,5,-9999,39.163364,-120.403457,0,18,1743,107,2,"late closed",0
"4728","TA45B.S.2015","TA45B.S","unburned",0,2015,0,43,5,-9999,39.163364,-120.403457,0,18,1743,107,1,"late closed",0
"4729","TA45B.W.2011","TA45B.W","unburned",0,2011,0,54,40,-9999,39.165603,-120.406366,0,31,1805,80,1,"Shrub",0
"4730","TA45B.W.2012","TA45B.W","unburned",0,2012,0,54,40,-9999,39.165603,-120.406366,0,31,1805,80,2,"Shrub",0
"4731","TA45B.W.2013","TA45B.W","unburned",0,2013,0,54,40,-9999,39.165603,-120.406366,0,31,1805,80,1,"Shrub",0
"4732","TA45B.W.2014","TA45B.W","unburned",0,2014,0,54,40,-9999,39.165603,-120.406366,0,31,1805,80,2,"Shrub",0
"4733","TA45B.W.2015","TA45B.W","unburned",0,2015,0,54,40,-9999,39.165603,-120.406366,0,31,1805,80,1,"Shrub",0
"4734","214_4.2009","214_4","2000STORRIE",2000,2009,9,20,5,1.4,40.07063905,-121.2352588,0,20.7,1491.5,0.85,2,"late closed",1
"4735","214_4.2010","214_4","2000STORRIE",2000,2010,10,20,5,1.4,40.07063905,-121.2352588,0,20.7,1491.5,0.85,2,"late closed",1
"4736","214_4.2011","214_4","2000STORRIE",2000,2011,11,20,5,1.4,40.07063905,-121.2352588,0,20.7,1491.5,0.85,2,"late closed",1
"4737","214_7.2009","214_7","2000STORRIE",2000,2009,9,10,7,3.6,40.06621923,-121.2301785,26.21960068,17.46,1481.43,0.78,2,"late closed",1
"4738","214_7.2010","214_7","2000STORRIE",2000,2010,10,10,7,3.6,40.06621923,-121.2301785,26.21960068,17.46,1481.43,0.78,2,"late closed",1
"4739","214_7.2011","214_7","2000STORRIE",2000,2011,11,10,7,3.6,40.06621923,-121.2301785,26.21960068,17.46,1481.43,0.78,2,"late closed",1
"4740","214_8.2009","214_8","2000STORRIE",2000,2009,9,16,9,1.2,40.06842987,-121.2304026,3.054229975,26.7,1493.94,0.4,2,"open",1
"4741","214_8.2010","214_8","2000STORRIE",2000,2010,10,16,9,1.2,40.06842987,-121.2304026,3.054229975,26.7,1493.94,0.4,2,"open",1
"4742","214_8.2011","214_8","2000STORRIE",2000,2011,11,16,9,1.2,40.06842987,-121.2304026,3.054229975,26.7,1493.94,0.4,2,"open",1
"4743","ST0201.2009","ST0201","2000STORRIE",2000,2009,9,6,22,2,40.06454114,-121.2327623,72.16200256,22.85,1454.16,0.92,2,"open",1
"4744","ST0201.2010","ST0201","2000STORRIE",2000,2010,10,7,30,1,40.06454114,-121.2327623,72.16200256,22.85,1454.16,0.92,2,"open",1
"4745","ST0201.2011","ST0201","2000STORRIE",2000,2011,11,6,24,1,40.06454114,-121.2327623,72.16200256,22.85,1454.16,0.92,2,"open",1
"4746","ST0202.2009","ST0202","2000STORRIE",2000,2009,9,8,12,3,40.06244902,-121.2336742,98.18180084,16.59,1482.74,0.57,2,"open",1
"4747","ST0202.2010","ST0202","2000STORRIE",2000,2010,10,11,79,4,40.06244902,-121.2336742,98.18180084,16.59,1482.74,0.57,2,"open",1
"4748","ST0202.2011","ST0202","2000STORRIE",2000,2011,11,8,80,3.5,40.06244902,-121.2336742,98.18180084,16.59,1482.74,0.57,2,"open",1
"4749","ST0204.2009","ST0204","2000STORRIE",2000,2009,9,0,50,11,40.0581414,-121.2356859,99.48320007,6.49,1498.54,0.82,2,"late closed",1
"4750","ST0204.2010","ST0204","2000STORRIE",2000,2010,10,0,71,9,40.0581414,-121.2356859,99.48320007,6.49,1498.54,0.82,2,"late closed",1
